timestamp_ns,action_json
1761391585118418347,{"shoulder_pan.pos": -7.495145631067956, "shoulder_lift.pos": -60.0, "elbow_flex.pos": 40.84384515006525, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585214746748,{"shoulder_pan.pos": -7.728155339805824, "shoulder_lift.pos": -60.0, "elbow_flex.pos": 43.88864723792955, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585310423648,{"shoulder_pan.pos": -7.728155339805824, "shoulder_lift.pos": -60.24390243902439, "elbow_flex.pos": 46.585471944323615, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585406277348,{"shoulder_pan.pos": -7.2621359223300885, "shoulder_lift.pos": -63.08943089430895, "elbow_flex.pos": 50.67420617659852, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585534317749,{"shoulder_pan.pos": -7.106796116504853, "shoulder_lift.pos": -67.47967479674797, "elbow_flex.pos": 56.763810352327084, "wrist_flex.pos": 32.11905819635717, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585631206249,{"shoulder_pan.pos": -6.174757281553397, "shoulder_lift.pos": -73.57723577235772, "elbow_flex.pos": 64.50630709003914, "wrist_flex.pos": 31.85250999555754, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585725776150,{"shoulder_pan.pos": -3.6893203883495147, "shoulder_lift.pos": -77.5609756097561, "elbow_flex.pos": 69.03001304915179, "wrist_flex.pos": 31.497112394491324, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585821842150,{"shoulder_pan.pos": -0.8155339805825292, "shoulder_lift.pos": -80.73170731707317, "elbow_flex.pos": 71.98782079164855, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391585917559250,{"shoulder_pan.pos": 2.8349514563106766, "shoulder_lift.pos": -83.2520325203252, "elbow_flex.pos": 73.98869073510221, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586013636251,{"shoulder_pan.pos": 6.0970873786407935, "shoulder_lift.pos": -85.52845528455285, "elbow_flex.pos": 75.55458895171813, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586141920951,{"shoulder_pan.pos": 8.66019417475728, "shoulder_lift.pos": -87.64227642276423, "elbow_flex.pos": 76.85950413223142, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586239205952,{"shoulder_pan.pos": 10.679611650485427, "shoulder_lift.pos": -90.5691056910569, "elbow_flex.pos": 79.90430622009569, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586333522252,{"shoulder_pan.pos": 11.37864077669903, "shoulder_lift.pos": -93.2520325203252, "elbow_flex.pos": 83.38408003479773, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586462700753,{"shoulder_pan.pos": 11.37864077669903, "shoulder_lift.pos": -96.26016260162602, "elbow_flex.pos": 86.68986515876469, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586559156453,{"shoulder_pan.pos": 11.06796116504853, "shoulder_lift.pos": -99.67479674796748, "elbow_flex.pos": 90.08264462809919, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586686474453,{"shoulder_pan.pos": 10.679611650485427, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 90.86559373640713, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586782359054,{"shoulder_pan.pos": 10.601941747572809, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 90.95258808177468, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586878225154,{"shoulder_pan.pos": 10.524271844660205, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 91.1265767725098, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391586973709254,{"shoulder_pan.pos": 10.446601941747574, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 92.69247498912571, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587069790955,{"shoulder_pan.pos": 9.126213592233, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 95.04132231404958, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
1761391587166365355,{"shoulder_pan.pos": 8.038834951456323, "shoulder_lift.pos": -100.0, "elbow_flex.pos": 95.99826011309264, "wrist_flex.pos": 31.4082629942248, "wrist_roll.pos": 1.0531858873091124, "gripper.pos": 25.599381283836042}
